/dev/ttyACM0
2022-07-20 16:06:01
0700190007001900070019000700190007001900
0000000000
0700190007001900070019000700190007001900
0000000000
270720222707202227072022270720222707202207000700070007000700
0700190007001900070019000700190007001900
0000000000
030820220308202203082022030820220308202207000700070007000700
0700190007001900070019000700190007001900
0000000000
100820221008202210082022100820221008202207000700070007000700
0700190007001900070019000700190007001900
0000000000
170820221708202217082022170820221708202207000700070007000700
0700190007001900070019000700190007001900
0000000000
240820222408202224082022240820222408202207000700070007000700
0700190007001900070019000700190007001900
0000000000
310820223108202231082022310820223108202207000700070007000700
0700190007001900070019000700190007001900
0000000000
070920220709202207092022070920220709202207000700070007000700
0700190007001900070019000700190007001900
0000000000
140920221409202214092022140920221409202207000700070007000700
0700190007001900070019000700190007001900
0000000000
210920222109202221092022210920222109202207000700070007000700
0700190007001900070019000700190007001900
0000000000
280920222809202228092022280920222809202207000700070007000700
0700190007001900070019000700190007001900
0000000000
051020220510202205102022051020220510202207000700070007000700
HH:MM:SS MO/DY/YEAR LED01 PIR01 LED02 PIR02 LED03 PIR03 LED04 PIR04 LED05 PIR05
16:28:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00025 00001 00000  
16:29:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
16:30:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00099 00001 00081  
16:31:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00006  
16:32:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
16:33:59 07/20/2022 00001 00000 00001 00050 00001 00000 00001 00049 00001 00002  
16:34:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00073 00001 00080  
16:35:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
16:36:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
16:37:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00049 00001 00000  
16:38:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00099 00001 00048  
16:39:59 07/20/2022 00001 00000 00001 00000 00001 00024 00001 00049 00001 00089  
16:40:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
16:41:59 07/20/2022 00001 00000 00001 00171 00001 00000 00001 00196 00001 00000  
16:42:59 07/20/2022 00001 00000 00001 00133 00001 00000 00001 00157 00001 00000  
16:43:59 07/20/2022 00001 00000 00001 00203 00001 00000 00001 00225 00001 00000  
16:44:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00024 00001 00000  
16:45:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
16:46:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00025 00001 00000  
16:47:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
16:48:59 07/20/2022 00001 00000 00001 00124 00001 00000 00001 00123 00001 00000  
16:49:59 07/20/2022 00001 00000 00001 00297 00001 00000 00001 00294 00001 00000  
16:50:59 07/20/2022 00001 00000 00001 00175 00001 00000 00001 00198 00001 00000  
16:51:59 07/20/2022 00001 00000 00001 00121 00001 00000 00001 00096 00001 00000  
16:52:59 07/20/2022 00001 00000 00001 00123 00001 00000 00001 00124 00001 00000  
16:53:59 07/20/2022 00001 00000 00001 00050 00001 00000 00001 00073 00001 00000  
16:54:59 07/20/2022 00001 00000 00001 00147 00001 00000 00001 00219 00001 00000  
16:55:59 07/20/2022 00001 00000 00001 00130 00001 00000 00001 00178 00001 00000  
16:56:59 07/20/2022 00001 00000 00001 00205 00001 00000 00001 00226 00001 00000  
16:57:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00075 00001 00000  
16:58:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00073 00001 00000  
16:59:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:00:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:01:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00049 00001 00000  
17:02:59 07/20/2022 00001 00000 00001 00025 00001 00048 00001 00127 00001 00247  
17:03:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00107 00001 00067  
17:04:59 07/20/2022 00001 00000 00001 00125 00001 00000 00001 00162 00001 00000  
17:05:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00025 00001 00078  
17:06:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:07:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:08:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:09:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00000 00001 00000  
17:10:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:11:59 07/20/2022 00001 00000 00001 00048 00001 00000 00001 00024 00001 00000  
17:12:59 07/20/2022 00001 00000 00001 00049 00001 00000 00001 00049 00001 00000  
17:13:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00024 00001 00000  
17:14:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:15:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:16:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:17:59 07/20/2022 00001 00000 00001 00098 00001 00000 00001 00098 00001 00000  
17:18:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00000 00001 00000  
17:19:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:20:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:21:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00000 00001 00000  
17:22:59 07/20/2022 00001 00000 00001 00050 00001 00000 00001 00025 00001 00000  
17:23:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00000 00001 00000  
17:24:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:25:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:26:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:27:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:28:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:29:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:30:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:31:59 07/20/2022 00001 00000 00001 00081 00001 00000 00001 00000 00001 00000  
17:32:59 07/20/2022 00001 00000 00001 00008 00001 00000 00001 00000 00001 00000  
17:33:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:34:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:35:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00024 00001 00000  
17:36:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00000 00001 00000  
17:37:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00049  
17:38:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00025 00001 00000  
17:39:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:40:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:41:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:42:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:43:59 07/20/2022 00001 00000 00001 00049 00001 00000 00001 00025 00001 00000  
17:44:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:45:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:46:59 07/20/2022 00001 00000 00001 00050 00001 00000 00001 00048 00001 00000  
17:47:59 07/20/2022 00001 00000 00001 00295 00001 00000 00001 00197 00001 00000  
17:48:59 07/20/2022 00001 00000 00001 00256 00001 00024 00001 00241 00001 00000  
17:49:59 07/20/2022 00001 00000 00001 00315 00001 00024 00001 00287 00001 00000  
17:50:59 07/20/2022 00001 00000 00001 00336 00001 00000 00001 00267 00001 00000  
17:51:59 07/20/2022 00001 00000 00001 00170 00001 00000 00001 00120 00001 00000  
17:52:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:53:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:54:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00024 00001 00000  
17:55:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00024 00001 00000  
17:56:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00025 00001 00000  
17:57:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
17:58:59 07/20/2022 00001 00000 00001 00049 00001 00000 00001 00000 00001 00000  
17:59:59 07/20/2022 00001 00000 00001 00048 00001 00000 00001 00000 00001 00000  
18:00:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:01:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00025 00001 00000  
18:02:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00000 00001 00000  
18:03:59 07/20/2022 00001 00000 00001 00049 00001 00000 00001 00049 00001 00000  
18:04:59 07/20/2022 00001 00000 00001 00144 00001 00000 00001 00146 00001 00000  
18:05:59 07/20/2022 00001 00000 00001 00073 00001 00000 00001 00073 00001 00000  
18:06:59 07/20/2022 00001 00000 00001 00050 00001 00025 00001 00073 00001 00000  
18:07:59 07/20/2022 00001 00000 00001 00223 00001 00000 00001 00197 00001 00000  
18:08:59 07/20/2022 00001 00000 00001 00360 00001 00000 00001 00362 00001 00000  
18:09:59 07/20/2022 00001 00000 00001 00024 00001 00000 00001 00025 00001 00000  
18:10:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00042 00001 00000  
18:11:59 07/20/2022 00001 00000 00001 00000 00001 00048 00001 00025 00001 00000  
18:12:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:13:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:14:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:15:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:16:59 07/20/2022 00001 00000 00001 00149 00001 00000 00001 00124 00001 00000  
18:17:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:18:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:19:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:20:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:21:59 07/20/2022 00001 00000 00001 00149 00001 00000 00001 00098 00001 00000  
18:22:59 07/20/2022 00001 00000 00001 00196 00001 00000 00001 00149 00001 00000  
18:23:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:24:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:25:59 07/20/2022 00001 00000 00001 00025 00001 00024 00001 00000 00001 00000  
18:26:59 07/20/2022 00001 00000 00001 00000 00001 00024 00001 00000 00001 00000  
18:27:59 07/20/2022 00001 00000 00001 00048 00001 00000 00001 00000 00001 00000  
18:28:59 07/20/2022 00001 00000 00001 00125 00001 00024 00001 00075 00001 00000  
18:29:59 07/20/2022 00001 00000 00001 00161 00001 00000 00001 00097 00001 00000  
18:30:59 07/20/2022 00001 00000 00001 00029 00001 00000 00001 00000 00001 00000  
18:31:59 07/20/2022 00001 00000 00001 00082 00001 00000 00001 00000 00001 00000  
18:32:59 07/20/2022 00001 00000 00001 00083 00001 00000 00001 00049 00001 00000  
18:33:59 07/20/2022 00001 00000 00001 00004 00001 00000 00001 00000 00001 00000  
18:34:59 07/20/2022 00001 00000 00001 00075 00001 00024 00001 00000 00001 00000  
18:35:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:36:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:37:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:38:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00025 00001 00000  
18:39:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:40:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00000 00001 00000  
18:41:59 07/20/2022 00001 00000 00001 00025 00001 00072 00001 00000 00001 00000  
18:42:59 07/20/2022 00001 00000 00001 00074 00001 00024 00001 00024 00001 00000  
18:43:59 07/20/2022 00001 00000 00001 00050 00001 00000 00001 00000 00001 00000  
18:44:59 07/20/2022 00001 00000 00001 00073 00001 00000 00001 00000 00001 00000  
18:45:59 07/20/2022 00001 00000 00001 00147 00001 00024 00001 00025 00001 00000  
18:46:59 07/20/2022 00001 00000 00001 00148 00001 00000 00001 00049 00001 00000  
18:47:59 07/20/2022 00001 00000 00001 00054 00001 00024 00001 00000 00001 00000  
18:48:59 07/20/2022 00001 00000 00001 00133 00001 00000 00001 00049 00001 00000  
18:49:59 07/20/2022 00001 00000 00001 00145 00001 00000 00001 00121 00001 00000  
18:50:59 07/20/2022 00001 00000 00001 00237 00001 00000 00001 00137 00001 00000  
18:51:59 07/20/2022 00001 00000 00001 00097 00001 00000 00001 00097 00001 00000  
18:52:59 07/20/2022 00001 00000 00001 00025 00001 00000 00001 00025 00001 00000  
18:53:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:54:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:55:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:56:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:57:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:58:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
18:59:59 07/20/2022 00001 00000 00001 00000 00001 00000 00001 00000 00001 00000  
19:00:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00025 00000 00000  
19:01:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:02:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:03:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:04:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:05:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:06:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:07:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:08:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:09:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:10:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:11:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:12:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:13:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:14:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:15:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:16:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:17:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:18:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:19:59 07/20/2022 00000 00000 00000 00048 00000 00000 00000 00024 00000 00000  
19:20:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00024 00000 00000  
19:21:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:22:59 07/20/2022 00000 00000 00000 00074 00000 00000 00000 00025 00000 00000  
19:23:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:24:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:25:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00024 00000 00097  
19:26:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:27:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:28:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:29:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:30:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
19:31:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
19:32:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:33:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:34:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:35:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
19:36:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:37:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:38:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:39:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:40:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:41:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:42:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
19:43:59 07/20/2022 00000 00000 00000 00025 00000 00025 00000 00000 00000 00000  
19:44:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:45:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:46:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:47:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00048  
19:48:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:49:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:50:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:51:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
19:52:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:53:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:54:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:55:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:56:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:57:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:58:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
19:59:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:00:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:01:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:02:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:03:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:04:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:05:59 07/20/2022 00000 00000 00000 00098 00000 00000 00000 00073 00000 00000  
20:06:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:07:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
20:08:59 07/20/2022 00000 00000 00000 00049 00000 00024 00000 00025 00000 00000  
20:09:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:10:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:11:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00049  
20:12:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:13:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:14:59 07/20/2022 00000 00000 00000 00000 00000 00006 00000 00000 00000 00000  
20:15:59 07/20/2022 00000 00000 00000 00000 00000 00009 00000 00000 00000 00041  
20:16:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:17:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:18:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:19:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:20:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:21:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:22:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:23:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:24:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:25:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:26:59 07/20/2022 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000  
20:27:59 07/20/2022 00000 00000 00000 00049 00000 00000 00000 00000 00000 00000  
20:28:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:29:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:30:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:31:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:32:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:33:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:34:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:35:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:36:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:37:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:38:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:39:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:40:59 07/20/2022 00000 00000 00000 00050 00000 00000 00000 00049 00000 00000  
20:41:59 07/20/2022 00000 00000 00000 00296 00000 00000 00000 00294 00000 00000  
20:42:59 07/20/2022 00000 00000 00000 00092 00000 00000 00000 00092 00000 00000  
20:43:59 07/20/2022 00000 00000 00000 00050 00000 00000 00000 00048 00000 00000  
20:44:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:45:59 07/20/2022 00000 00000 00000 00046 00000 00000 00000 00046 00000 00000  
20:46:59 07/20/2022 00000 00000 00000 00157 00000 00024 00000 00156 00000 00000  
20:47:59 07/20/2022 00000 00000 00000 00072 00000 00000 00000 00072 00000 00000  
20:48:59 07/20/2022 00000 00000 00000 00074 00000 00000 00000 00074 00000 00000  
20:49:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:50:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:51:59 07/20/2022 00000 00000 00000 00193 00000 00000 00000 00192 00000 00000  
20:52:59 07/20/2022 00000 00000 00000 00293 00000 00000 00000 00292 00000 00000  
20:53:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:54:59 07/20/2022 00000 00000 00000 00025 00000 00000 00000 00025 00000 00000  
20:55:59 07/20/2022 00000 00000 00000 00146 00000 00000 00000 00146 00000 00000  
20:56:59 07/20/2022 00000 00000 00000 00049 00000 00000 00000 00048 00000 00000  
20:57:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
20:58:59 07/20/2022 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000  
